timestamp,x,y,z
2.89,-0.002583,0.000794,0.974962
2.9,-0.01118,-0.001331,0.985126
2.91,0.003436,0.004495,0.986255
2.92,0.017553,-0.001701,0.982063
2.93,-0.015982,-0.017627,0.977889
2.94,-0.008155,-0.004255,0.984178
2.95,-0.00484,0.009318,0.987582
2.96,0.00936,-0.005201,0.987546
2.97,0.002155,-0.005996,0.976724
2.98,-0.013342,-0.012659,0.977834
2.99,-0.0071,-0.010266,0.982561
3.0,0.01305,0.007721,0.982199
3.01,-0.003124,-0.012796,0.976305
3.02,0.008489,0.001827,0.971338
3.03,-0.007874,-0.00079,0.979277
3.04,-0.007597,0.000461,0.985995
3.05,-0.000702,-0.010877,0.979461
3.06,0.002934,-0.008018,0.98417
3.07,0.008797,0.004498,0.979207
3.08,-0.005077,-0.023802,0.986536
3.09,0.011616,0.004482,0.984761
3.1,0.016106,-0.005671,0.981279
3.11,0.005959,0.003378,0.979834
3.12,0.007588,-0.010663,0.983958
3.13,-0.004995,0.003822,0.984986
3.14,0.011646,0.010977,0.982771
3.15,0.003725,0.012207,0.979716
3.16,0.000828,-0.005145,0.978314
3.17,-0.013597,-0.00241,0.983538
3.18,0.004932,-0.004113,0.990668
3.19,-0.000268,0.011753,0.978447
3.2,0.008806,-0.007377,0.980189
3.21,-0.004999,-0.009619,0.98334
3.22,-0.000552,-0.000387,0.987789
3.23,0.010102,-0.003549,0.981976
3.24,0.019065,0.001436,0.971979
3.25,0.006074,0.003424,0.980545
3.26,-0.019108,-0.003505,0.975671
3.27,-0.003916,-0.005655,0.988821
3.28,-0.00027,0.003392,0.97999
3.29,0.000157,0.003343,0.981761
3.3,0.007842,-0.018509,0.977047
3.31,-0.004739,-0.008938,0.979927
3.32,-0.001217,0.013716,0.983239
3.33,-0.000283,0.002295,0.978556
3.34,0.001724,-0.000129,0.977712
3.35,-0.015868,0.007124,0.981622
3.36,-0.00952,0.007775,0.992647
3.37,0.009893,0.009679,0.982234
3.38,0.012348,0.017347,0.981835
3.39,0.002403,-0.006472,0.98175
3.4,-0.025455,-0.008104,0.988018
3.41,0.004498,0.010563,0.982527
3.42,0.007757,0.004134,0.972942
3.43,0.004881,-0.006409,0.978556
3.44,0.004816,-0.013285,0.983189
3.45,-0.020518,0.019569,0.982269
3.46,0.003151,0.008116,0.979849
3.47,0.008895,-0.006492,0.976887
3.48,-0.012116,0.001855,0.983461
3.49,0.000936,-0.004273,0.985516
3.5,0.003537,0.005576,0.985396
3.51,0.013539,0.005731,0.980538
3.52,-0.001554,-0.011516,0.978969
3.53,0.000122,-0.003599,0.981047
3.54,0.000311,0.015609,0.981642
3.55,0.008298,0.009751,0.97472
3.56,0.006916,-0.003677,0.979172
3.57,0.001589,-0.007682,0.980077
3.58,-0.015199,-0.007229,0.986307
3.59,-0.001543,0.005137,0.988429
3.6,0.006797,-5.6e-05,0.983361
3.61,0.00557,0.00416,0.976257
3.62,0.002379,-0.01807,0.979139
3.63,-0.015478,0.007028,0.986174
3.64,0.004975,0.004361,0.988471
3.65,0.016171,0.001992,0.982835
3.66,-0.004843,-0.011613,0.982255
3.67,-0.014471,0.004258,0.981318
3.68,-0.000579,0.015002,0.981938
3.69,0.01389,0.010137,0.981413
3.7,0.003409,-0.012656,0.975933
3.71,0.005638,0.00011,0.979151
3.72,-0.002753,0.002603,0.984275
3.73,0.010738,-0.003846,0.986404
3.74,0.010199,-0.000336,0.97766
3.75,0.017252,-0.000796,0.972268
3.76,-0.00954,-0.001663,0.983298
3.77,-0.017472,0.006708,0.982748
3.78,0.019164,0.006298,0.979635
3.79,0.000581,0.008464,0.97872
3.8,-0.001982,0.003219,0.978806
3.81,-3.5e-05,-0.021485,0.986487
3.82,-0.00754,0.005358,0.978217
3.83,-0.001949,-0.000748,0.977203
3.84,-0.009714,-0.015278,0.981004
3.85,-0.012911,-0.005233,0.979665
3.86,-0.001745,0.013237,0.980394
3.87,0.011378,-0.002532,0.98177
3.88,0.006194,0.000726,0.982041
3.89,-0.011748,-0.011386,0.979261
3.9,-0.025587,-0.007222,0.978385
3.91,0.002748,0.01791,0.985036
3.92,0.00395,-0.002737,0.974047
3.93,0.0052,0.000513,0.979948
3.94,-0.001584,-0.019157,0.978432
3.95,-0.005108,0.016436,0.981737
3.96,0.012609,0.010047,0.979106
3.97,0.006363,-0.002643,0.97831
3.98,0.002666,-0.000527,0.977451
3.99,-0.014329,-0.013377,0.985066
4.0,-0.000298,0.015624,0.982323
4.01,0.00899,-0.000473,0.981542
4.02,0.008186,-0.003901,0.979861
4.03,-0.008331,-0.009509,0.978541
4.04,-0.00352,-0.001846,0.982536
4.05,0.004807,0.011351,0.976229
4.06,0.004452,0.000748,0.979565
4.07,0.005503,0.00043,0.978177
4.08,-0.023107,-0.004418,0.976279
4.09,-0.009586,0.010507,0.982529
4.1,-0.002511,-0.000343,0.976443
4.11,-0.013449,0.013354,0.983464
4.12,-0.009368,-0.016913,0.975358
4.13,-0.002822,0.009821,0.980793
4.14,0.003856,0.016594,0.984489
4.15,0.007186,-0.006612,0.982489
4.16,0.007987,0.011881,0.977035
4.17,0.000578,0.001926,0.980634
4.18,-0.002479,0.01308,0.986137
4.19,0.017455,0.003616,0.972689
4.2,0.003974,-0.003574,0.973804
4.21,-0.009526,-0.00716,0.979032
4.22,-0.012912,0.002503,0.988936
4.23,-0.005518,0.017199,0.980723
4.24,0.000104,0.001103,0.978935
4.25,-0.001547,-0.009728,0.982272
4.26,-0.002479,0.000215,0.987785
4.27,0.008598,0.011915,0.98309
4.28,-0.001741,0.008842,0.979469
4.29,0.006535,0.003367,0.984064
4.3,-0.010021,-0.00726,0.97531
4.31,-0.005879,-0.007918,0.987151
4.32,0.002758,0.001502,0.979658
4.33,-0.006003,-0.011044,0.978937
4.34,0.007993,-0.001354,0.978409
4.35,-0.011588,-0.006477,0.978702
4.36,-0.008559,0.001415,0.982146
4.37,0.00022,-0.015616,0.980672
4.38,-0.00032,-0.01036,0.981684
4.39,0.001137,0.002871,0.979023
4.4,-0.010741,-0.007171,0.984071
4.41,0.004669,0.010092,0.984658
4.42,0.009786,-0.008674,0.975975
4.43,0.011229,0.007349,0.981155
4.44,-0.008897,-0.007067,0.983211
4.45,-0.016413,0.00543,0.992275
4.46,0.014759,0.022109,0.97929
4.47,0.002438,0.009249,0.977541
4.48,0.006758,-0.006702,0.981408
4.49,-0.006712,-0.007661,0.985711
4.5,4.1e-05,0.005068,0.982074
4.51,0.010054,0.005364,0.977669
4.52,0.0161,-0.003209,0.980589
4.53,0.008964,-0.008834,0.978177
4.54,-0.006682,0.012489,0.983811
4.55,0.007789,0.005688,0.981093
4.56,0.012809,0.015054,0.98154
4.57,-0.006223,-0.003497,0.977477
4.58,-0.006824,0.008141,0.977762
4.59,-0.000691,0.009416,0.978662
4.6,0.010062,0.00933,0.975439
4.61,-0.002948,-0.007326,0.975375
4.62,-0.015747,-0.011914,0.979693
4.63,-0.022579,0.004212,0.9815
4.64,-0.001972,0.013939,0.979414
4.65,0.00259,-0.000365,0.976523
4.66,-0.00169,-0.012729,0.977888
4.67,0.004845,-0.014564,0.986107
4.68,0.005747,-0.003708,0.986265
4.69,0.001245,-0.008953,0.97925
4.7,0.005763,-0.001287,0.977724
4.71,-0.006514,0.002182,0.978605
4.72,-0.010742,-0.000325,0.985514
4.73,0.006143,-0.008432,0.983579
4.74,0.010655,-0.001501,0.976111
4.75,-0.001416,-0.004488,0.9792
4.76,-0.000657,0.009116,0.976197
4.77,-0.011441,-0.004733,0.985298
4.78,0.007979,0.001524,0.98165
4.79,0.021969,0.01009,0.978178
4.8,-0.001175,-0.002214,0.984659
4.81,0.00083,0.002528,0.981806
4.82,0.004316,0.008382,0.983118
4.83,0.010878,0.002714,0.97855
4.84,0.001097,0.00243,0.978808
4.85,-0.008545,-0.011559,0.981065
4.86,-0.010279,0.010642,0.985198
4.87,0.010721,-0.004538,0.982272
4.88,-0.0017,0.00067,0.982754
4.89,0.002801,-0.003724,0.97938
4.9,-0.001819,-0.006833,0.986158
4.91,0.004934,0.007409,0.981094
4.92,0.005249,-0.003297,0.98084
4.93,0.005162,-0.010224,0.97695
4.94,-0.008658,-0.008534,0.98397
4.95,0.000474,-0.004328,0.991174
4.96,-0.005532,0.008088,0.980001
4.97,0.002409,-0.009416,0.972684
4.98,-0.01498,0.000428,0.97772
4.99,-0.019861,-0.011779,0.986867
5.0,0.010506,0.003382,0.985121
5.01,0.013879,-0.002577,0.979494
5.02,-0.002594,0.006803,0.981898
5.03,-0.016092,-0.003755,0.98185
5.04,-0.02792,0.000737,0.98837
5.05,0.002863,0.009979,0.983417
5.06,0.022218,-0.015794,0.983012
5.07,0.00274,-0.004434,0.980175
5.08,-0.013072,0.009626,0.985456
5.09,0.002745,0.007841,0.983169
5.1,-0.003062,0.003064,0.977281
5.11,0.000805,0.001583,0.983831
5.12,-0.003923,0.000332,0.980731
5.13,-0.008671,-0.012988,0.987083
5.14,0.011385,-0.004757,0.981728
5.15,0.008214,0.000825,0.977048
5.16,0.005041,-0.008729,0.979152
5.17,-0.013534,0.004142,0.986425
5.18,0.00429,0.004076,0.985966
5.19,0.019382,-0.010122,0.974412
5.2,-0.003462,-0.010929,0.978412
5.21,-0.009878,-0.024942,0.984809
5.22,0.000599,-0.00187,0.983998
5.23,0.003506,0.006072,0.976902
5.24,0.016147,-0.003137,0.983953
5.25,-0.002139,0.004204,0.981009
5.26,0.002082,0.002834,0.98169
5.27,-0.002527,0.004274,0.983665
5.28,0.009742,-0.010684,0.982546
5.29,0.014738,0.00247,0.977445
5.3,-0.005269,-0.001476,0.982788
5.31,-0.01579,0.000751,0.985792
5.32,0.000535,0.01445,0.983194
5.33,0.009979,-0.007749,0.979058
5.34,-0.009465,0.011048,0.978599
5.35,-0.00289,-0.012608,0.984313
5.36,-0.008594,0.00974,0.982475
5.37,0.015743,-0.006738,0.975356
5.38,-0.012499,-0.008141,0.980617
5.39,-0.007364,0.00564,0.981154
5.4,-0.021221,-0.004345,0.98522
5.41,-0.003416,0.013447,0.984201
5.42,0.008987,0.00272,0.977798
5.43,0.00073,-0.003457,0.981289
5.44,-0.008271,0.003488,0.980789
5.45,-0.00719,0.001743,0.98362
5.46,0.008712,-0.006637,0.97947
5.47,-0.002302,-0.006988,0.984481
5.48,0.003903,-0.000698,0.974397
5.49,-0.004757,-0.00074,0.984817
5.5,0.003654,-0.003623,0.978871
5.51,0.011509,-0.003275,0.978494
5.52,0.004517,-0.006545,0.977859
5.53,0.008671,-0.008625,0.974656
5.54,-0.007778,-0.007413,0.98605
5.55,0.004518,0.002089,0.979778
5.56,0.0,-0.006144,0.972874
5.57,-0.00753,0.001268,0.981521
5.58,-0.017867,0.001307,0.986939
5.59,-0.006732,0.005894,0.988201
5.6,0.00737,-0.000155,0.979971
5.61,0.005226,-0.001275,0.979181
5.62,-0.004262,-0.011653,0.983845
5.63,-0.013427,-0.007034,0.98954
5.64,0.012151,0.000437,0.984555
5.65,0.010977,-0.005091,0.976054
5.66,-0.000755,-0.011869,0.979685
5.67,-0.013286,-0.003908,0.983635
5.68,0.001844,0.01139,0.979344
5.69,0.009296,-0.00769,0.980519
5.7,-0.006808,-0.001877,0.985379
5.71,-0.00414,-0.007233,0.98161
5.72,-0.006917,0.002159,0.988722
5.73,-0.001452,0.0073,0.982456
5.74,0.00765,-0.010341,0.978448
5.75,-0.009225,-0.012185,0.980165
5.76,0.00125,-0.00535,0.979602
5.77,0.005288,0.012669,0.982006
5.78,0.006167,-0.01124,0.983062
5.79,0.006329,0.000569,0.982805
5.8,-0.019606,0.002964,0.976797
5.81,-0.017297,-0.002486,0.986984
5.82,0.001619,0.011431,0.982266
5.83,-0.000692,-0.004517,0.979602
5.84,0.006496,-0.003849,0.980377
5.85,0.006629,-0.017239,0.984169
5.86,-0.013058,-0.011915,0.98513
5.87,0.001846,0.011673,0.983846
5.88,0.005908,-0.008524,0.979763
5.89,0.009419,-0.008164,0.981134
5.9,-0.017972,-0.012224,0.981542
5.91,0.004111,-0.002302,0.989103
5.92,0.020002,-0.000156,0.980011
5.93,-0.009578,-0.007829,0.98108
5.94,-0.015465,-0.003413,0.976414
5.95,-0.00904,0.006567,0.982681
5.96,0.003644,0.008074,0.983809
5.97,0.010446,0.000305,0.979627
5.98,0.000647,0.006488,0.973896
5.99,-0.021821,-0.010982,0.986325
6.0,0.004567,0.006962,0.98205
6.01,0.00357,0.009724,0.982749
6.02,0.011364,0.006379,0.978827
6.03,-0.009968,-0.016019,0.981067
6.04,-0.011624,3.2e-05,0.988262
6.05,0.010456,0.015995,0.978329
6.06,0.010616,0.002513,0.975971
6.07,0.002833,-0.002766,0.97862
6.08,-0.020955,-0.00588,0.985237
6.09,0.003256,0.004228,0.980302
6.1,0.000624,0.004607,0.974295
6.11,0.004533,-0.004021,0.981358
6.12,-0.014586,-0.006235,0.978437
6.13,-0.004944,0.001544,0.983731
6.14,0.000204,0.002272,0.976182
6.15,-0.003177,0.003078,0.976789
6.16,0.005359,0.016675,0.9791
6.17,-0.007024,-0.017482,0.985009
6.18,-0.006293,0.008551,0.982252
6.19,0.018138,-0.001901,0.983845
6.2,0.000245,0.001989,0.977098
6.21,-0.00344,-0.005368,0.977906
6.22,-0.006869,0.005102,0.988901
6.23,0.000508,0.01562,0.982535
6.24,0.009619,0.001181,0.977107
6.25,-0.002775,0.004576,0.978663
6.26,-0.010985,-0.021966,0.985675
6.27,0.006091,0.0166,0.98881
6.28,0.00065,0.006884,0.977229
6.29,-0.013105,0.005694,0.978844
6.3,0.00854,-0.013903,0.979825
6.31,0.008643,-0.007231,0.981512
6.32,0.000838,0.008601,0.982353
6.33,-0.006745,0.000285,0.978665
6.34,-0.000678,-0.001032,0.982281
6.35,-0.009356,0.001699,0.984766
6.36,-0.006152,-0.007861,0.983977
6.37,-8.5e-05,0.01189,0.979298
6.38,0.008317,-0.001571,0.980757
6.39,0.001813,-0.006402,0.977748
6.4,-0.019877,-0.012817,0.985523
6.41,0.007262,0.011089,0.982813
6.42,0.021622,-0.015837,0.975981
6.43,0.003188,0.001816,0.976404
6.44,-0.008859,-0.016503,0.984968
6.45,-0.007069,0.003774,0.984546
6.46,0.011595,0.004994,0.984936
6.47,-0.007356,0.006821,0.977385
6.48,0.000106,-0.005807,0.98007
6.49,-0.012129,-0.008368,0.990118
6.5,0.013894,0.0038,0.980611
6.51,0.006394,0.010705,0.973484
6.52,0.014118,0.001282,0.982676
6.53,-0.013301,-0.008767,0.978179
6.54,-0.003057,0.000564,0.984902
6.55,0.008904,-0.004482,0.979202
6.56,-0.000808,0.001676,0.979502
6.57,0.000938,-0.016451,0.976508
6.58,-0.000668,0.000906,0.982417
6.59,-0.002777,0.007815,0.985288
6.6,-0.003979,0.019298,0.976142
6.61,0.002763,-0.009955,0.977091
6.62,-0.010937,-0.006656,0.979153
6.63,-0.010464,0.013582,0.980828
6.64,0.005279,0.015359,0.980198
6.65,-0.006139,-0.005521,0.979023
6.66,-0.010947,-0.002157,0.978002
6.67,-0.005341,-0.005029,0.981644
6.68,-0.005654,0.008256,0.984356
6.69,-0.009973,-0.001471,0.977368
6.7,0.008823,-0.002678,0.98095
6.71,-0.001758,-0.01688,0.983839
6.72,-0.013748,0.000715,0.983296
6.73,-0.004372,0.010541,0.983302
6.74,0.012171,-0.001758,0.977982
6.75,0.003404,-0.014653,0.980121
6.76,0.008575,0.001364,0.98627
6.77,-0.000506,0.008019,0.986129
6.78,0.010648,-0.000823,0.97455
6.79,0.002616,-0.003815,0.980234
6.8,0.002981,-0.015868,0.983024
6.81,-0.004827,-0.008593,0.983653
6.82,0.012437,0.003815,0.985297
6.83,0.003164,0.009003,0.976718
6.84,-0.001553,-0.00749,0.974929
6.85,-0.010706,-0.001411,0.98178
6.86,0.000713,0.000727,0.97998
6.87,0.018197,0.006809,0.979226
6.88,0.001048,-0.002618,0.9825
6.89,-0.004832,0.001136,0.974039
6.9,-0.007217,-0.006263,0.980293
6.91,0.000648,-0.00344,0.980169
6.92,0.013917,-0.008612,0.978518
6.93,-0.013778,-0.006446,0.97806
6.94,-0.012284,-0.014802,0.984834
6.95,-0.011552,0.006271,0.987657
6.96,-0.008954,0.002568,0.98173
6.97,-0.001987,0.015257,0.979231
