timestamp,x,y,z
1.59,0.034894,0.016672,0.976041
1.595,-0.004268,-0.024543,0.974657
1.6,0.007326,0.043634,0.993623
1.605,0.021702,-0.020339,0.966466
1.61,-0.05202,-0.034753,0.992617
1.615,0.042834,0.010888,0.971645
1.62,-0.01751,-0.021609,0.978955
1.625,0.01624,0.062622,0.995991
1.63,0.017292,-0.026924,0.959879
1.635,-0.059174,-0.038745,0.996644
1.64,0.034412,0.016786,0.972676
1.645,-0.020517,-0.028988,0.981064
1.65,0.020332,0.04449,0.993106
1.655,0.016834,-0.009617,0.963265
1.66,-0.047155,-0.030117,0.992899
1.665,0.034458,0.00824,0.973357
1.67,-0.016355,-0.029668,0.982036
1.675,0.004333,0.050876,0.996589
1.68,0.015856,-0.004376,0.963348
1.685,-0.042846,-0.023458,0.993615
1.69,0.038623,0.019121,0.973534
1.695,-0.036634,-0.032421,0.978216
1.7,0.015093,0.041871,0.991543
1.705,0.01894,-0.00341,0.966321
1.71,-0.053066,-0.009776,0.98809
1.715,0.036174,0.009748,0.967906
1.72,-0.031924,-0.038261,0.9802
1.725,0.018349,0.040396,0.999307
1.73,0.022754,-0.02203,0.972709
1.735,-0.039312,-0.039422,0.993487
1.74,0.040141,0.026151,0.976369
1.745,-0.01714,-0.041245,0.977258
1.75,0.011669,0.057298,1.001938
1.755,0.042595,-0.017619,0.96069
1.76,-0.060372,-0.035672,0.994871
1.765,0.030095,0.011189,0.966558
1.77,-0.026467,-0.019894,0.975858
1.775,0.018705,0.046353,0.996263
1.78,0.035301,-0.013223,0.962143
1.785,-0.051531,-0.036316,0.987467
1.79,0.038456,0.010035,0.966605
1.795,-0.034296,-0.030988,0.979274
1.8,0.021398,0.051011,1.000361
1.805,0.025198,-0.002146,0.959916
1.81,-0.051233,-0.029815,0.997718
1.815,0.033943,0.007837,0.971868
1.82,-0.015957,-0.030194,0.979761
1.825,0.007885,0.046165,0.99678
1.83,0.027942,-0.013583,0.966764
1.835,-0.051463,-0.012453,0.992383
1.84,0.03232,0.04202,0.965992
1.845,-0.026017,-0.018165,0.985239
1.85,0.012759,0.048942,1.000439
1.855,0.030069,-0.00122,0.964608
1.86,-0.046283,-0.03858,0.983982
1.865,0.047966,0.032979,0.96867
1.87,-0.030969,-0.034329,0.978278
1.875,-0.005048,0.049452,1.00042
1.88,0.02379,-0.021147,0.965202
1.885,-0.041984,-0.018974,0.990675
1.89,0.036046,0.008214,0.970207
1.895,-0.035639,-0.024296,0.972512
1.9,0.022363,0.057204,0.997584
1.905,0.031033,-0.017509,0.961223
1.91,-0.064064,-0.021275,0.99252
1.915,0.029775,0.011358,0.979332
1.92,-0.020316,-0.008999,0.982932
1.925,0.005224,0.06129,1.001874
1.93,0.025956,-0.012689,0.965245
1.935,-0.047989,-0.03495,0.991944
1.94,0.036454,0.017595,0.970891
1.945,-0.009989,-0.035951,0.983327
1.95,0.008131,0.046747,0.993207
1.955,0.038943,-0.004269,0.963238
1.96,-0.056791,-0.023851,0.992032
1.965,0.027097,0.004884,0.97531
1.97,-0.037834,-0.018346,0.982451
1.975,0.00273,0.070958,0.995745
1.98,0.02777,-0.027441,0.965804
1.985,-0.044481,-0.028832,0.992622
1.99,0.00899,0.01211,0.968829
1.995,-0.02144,-0.022607,0.978674
2.0,0.001881,0.04897,0.99604
2.005,0.032669,-0.021607,0.959099
2.01,-0.05624,-0.030938,0.986564
2.015,0.038788,0.020518,0.967365
2.02,-0.006729,-0.032765,0.976146
2.025,0.010515,0.05731,0.999171
2.03,0.025662,-0.024497,0.964119
2.035,-0.044314,-0.025198,0.989905
2.04,0.038721,0.00114,0.97011
2.045,-0.022734,-0.035138,0.979245
2.05,-0.003181,0.052788,1.000688
2.055,0.024171,-0.016294,0.962902
2.06,-0.065452,-0.028699,0.992334
2.065,0.03797,0.024267,0.966097
2.07,-0.016592,-0.016496,0.9771
2.075,0.010083,0.051508,0.990548
2.08,0.041659,-0.025205,0.9706
2.085,-0.061294,-0.031632,0.99308
2.09,0.039597,0.008204,0.974911
2.095,-0.020876,-0.026987,0.978499
2.1,0.000175,0.056159,1.002276
2.105,0.030929,-0.00694,0.963945
2.11,-0.045619,-0.019323,0.995954
2.115,0.045257,0.025799,0.971265
2.12,-0.022526,-0.029015,0.982002
2.125,0.014636,0.039121,0.997893
2.13,0.021695,-0.020133,0.961685
2.135,-0.040363,-0.01962,0.987397
2.14,0.050627,0.026206,0.974051
2.145,-0.019905,-0.027174,0.979491
2.15,0.011425,0.060765,0.997523
2.155,0.018539,-0.013478,0.966028
2.16,-0.051951,-0.007675,0.991986
2.165,0.033477,-0.008056,0.969683
2.17,-0.019288,-0.034011,0.982598
2.175,-0.001536,0.050902,0.996488
2.18,0.041148,-0.010449,0.962363
2.185,-0.050588,-0.025718,0.993018
2.19,0.045074,0.008215,0.965697
2.195,-0.017128,-0.028481,0.978562
2.2,0.007416,0.055342,0.992988
2.205,0.042389,-0.019096,0.965132
2.21,-0.043184,-0.036911,0.991144
2.215,0.024663,0.008833,0.968427
2.22,-0.02121,-0.034924,0.974078
2.225,0.00788,0.059307,0.998835
2.23,0.020725,-0.021849,0.965182
2.235,-0.034856,-0.022833,0.996481
2.24,0.026781,0.015792,0.968732
2.245,-0.008906,-0.031444,0.97738
2.25,-0.003941,0.055119,0.997804
2.255,0.038018,-0.013156,0.967429
2.26,-0.056241,-0.006324,0.990288
2.265,0.018634,0.006675,0.976567
2.27,-0.018836,-0.027337,0.983584
2.275,0.013589,0.059228,1.004784
2.28,0.019908,-0.019828,0.967815
2.285,-0.043387,-0.029347,0.997022
2.29,0.023138,0.011501,0.971207
2.295,-0.01199,-0.019119,0.981235
2.3,0.014482,0.076815,1.002295
2.305,0.041455,-0.022903,0.969523
2.31,-0.055133,-0.040943,0.991611
2.315,0.043591,0.017315,0.967393
2.32,-0.025573,-0.036051,0.982028
2.325,0.016386,0.040429,0.99977
2.33,0.029203,-0.025687,0.9593
2.335,-0.04554,-0.042367,0.992765
2.34,0.026409,0.02801,0.971222
2.345,-0.016994,-0.014524,0.983944
2.35,0.012809,0.062837,0.996663
2.355,0.039242,-0.008252,0.965481
2.36,-0.054599,-0.022323,0.990421
2.365,0.03519,0.008845,0.970773
2.37,-0.015749,-0.037074,0.98075
2.375,0.014074,0.056125,0.999196
2.38,0.007179,0.001834,0.965016
2.385,-0.054155,-0.008684,0.99452
2.39,0.043455,0.01229,0.972579
2.395,-0.023728,-0.018495,0.980653
2.4,-0.00492,0.051768,1.000076
2.405,0.024447,-0.006645,0.96877
2.41,-0.052174,-0.026059,0.987998
2.415,0.028868,0.005379,0.971312
2.42,-0.020335,-0.038946,0.98064
2.425,0.00101,0.056135,0.999645
2.43,0.025573,-0.011037,0.965641
2.435,-0.051409,-0.025328,0.997406
2.44,0.050605,0.003135,0.965422
2.445,-0.018242,-0.038289,0.978137
2.45,0.019829,0.043942,1.000189
2.455,0.028821,-0.004387,0.970348
2.46,-0.061124,-0.043151,0.991961
2.465,0.027254,0.010062,0.971454
2.47,-0.01478,-0.031659,0.978498
2.475,-0.003055,0.05157,1.001556
2.48,0.014367,-0.025119,0.957868
2.485,-0.044917,-0.017609,0.994973
2.49,0.029931,0.014324,0.971567
2.495,-0.030254,-0.031635,0.97707
2.5,0.022778,0.051061,1.002939
2.505,0.020085,-0.017997,0.965446
2.51,-0.047284,-0.024013,0.982888
2.515,0.036121,0.007052,0.972024
2.52,-0.020066,-0.041869,0.982799
2.525,0.00998,0.046421,0.999598
2.53,0.035027,-0.011912,0.96007
2.535,-0.04037,-0.02955,0.993874
2.54,0.028956,0.00501,0.973685
2.545,-0.008994,-0.017973,0.979424
2.55,0.007899,0.04229,0.996535
2.555,0.025638,-0.008211,0.963214
2.56,-0.046726,-0.043435,0.993695
2.565,0.032046,0.017722,0.97482
2.57,-0.028499,-0.009168,0.979678
2.575,0.02165,0.061661,0.995669
2.58,0.022396,-0.021159,0.958799
2.585,-0.069026,-0.024443,0.990382
2.59,0.01019,0.01823,0.973022
2.595,-0.018609,-0.021141,0.980809
2.6,0.008401,0.054104,0.996033
2.605,0.04072,-0.034711,0.958706
2.61,-0.061476,-0.021038,0.997211
2.615,0.026701,0.014034,0.967085
2.62,-0.020883,-0.033631,0.977591
2.625,0.020222,0.051093,0.997247
2.63,0.038206,-0.023026,0.964379
2.635,-0.051888,-0.006581,0.996858
2.64,0.031263,0.006423,0.974845
2.645,-0.020054,-0.013799,0.975007
2.65,0.021742,0.077378,0.999402
2.655,0.0264,-0.015314,0.964732
2.66,-0.055677,-0.014469,0.992281
2.665,0.039976,0.004351,0.96821
2.67,-0.019489,-0.008971,0.97677
2.675,0.010578,0.051335,0.999888
2.68,0.043595,-0.013326,0.963864
2.685,-0.046755,-0.021504,0.989034
2.69,0.037407,-0.000407,0.974655
2.695,-0.023802,-0.031585,0.97749
2.7,0.0076,0.062926,1.001476
2.705,0.031163,-0.013926,0.961872
2.71,-0.046264,-0.0179,0.99082
2.715,0.031505,0.002931,0.96354
2.72,-0.025154,-0.037705,0.975398
2.725,0.007618,0.056704,1.005827
2.73,0.019711,-0.015356,0.967017
2.735,-0.043301,-0.027164,0.995624
2.74,0.029394,0.012209,0.96998
2.745,-0.019757,-0.033236,0.976699
2.75,0.017618,0.059413,1.001691
2.755,0.019352,-0.020647,0.964852
2.76,-0.058769,-0.023423,0.992432
2.765,0.035427,0.014256,0.968667
2.77,-0.016961,-0.029399,0.973184
2.775,0.011254,0.057848,0.997932
2.78,0.027588,-0.022543,0.962017
2.785,-0.042039,-0.02564,0.990105
2.79,0.032019,0.022846,0.965013
2.795,-0.026338,-0.028852,0.98256
2.8,0.014981,0.067764,0.999405
2.805,0.028126,-0.023419,0.960998
2.81,-0.044446,-0.026205,0.988284
2.815,0.045172,0.010763,0.973061
2.82,-0.029654,-0.031376,0.975709
2.825,-0.006785,0.059809,0.991136
2.83,0.031606,-0.027265,0.964033
2.835,-0.052314,-0.031481,0.990941
2.84,0.03881,0.028296,0.96714
2.845,-0.028115,-0.026895,0.977644
2.85,0.016171,0.067751,0.998153
2.855,0.025388,-0.023905,0.960276
2.86,-0.047586,-0.011125,0.988391
2.865,0.043817,0.012649,0.969021
2.87,-0.020061,-0.027049,0.978961
2.875,0.009113,0.062518,1.000529
2.88,0.021716,-0.017,0.961532
2.885,-0.030566,-0.034896,0.990851
2.89,0.025726,0.018772,0.962833
2.895,-0.015323,-0.038954,0.982791
2.9,-0.002127,0.052625,0.998245
2.905,0.020657,-0.0119,0.963742
2.91,-0.040778,-0.020436,0.994865
2.915,0.03076,0.009466,0.971564
2.92,-0.012509,-0.02208,0.978932
2.925,0.006777,0.053163,0.991546
2.93,0.034179,-0.013941,0.961443
2.935,-0.063225,-0.032329,0.993076
2.94,0.027524,0.007339,0.972941
2.945,-0.009384,-0.043541,0.977537
2.95,0.012416,0.048278,0.993538
2.955,0.018895,-0.021702,0.962449
2.96,-0.055884,-0.014125,0.992191
2.965,0.014344,0.018143,0.973043
2.97,-0.023627,-0.030549,0.981436
2.975,-0.000898,0.039671,0.996738
2.98,0.019317,-0.008887,0.969495
2.985,-0.040188,-0.036204,0.996342
2.99,0.032023,0.013386,0.9693
2.995,-0.026139,-0.023321,0.975937
3.0,0.000732,0.054088,0.996112
3.005,0.032288,-0.028074,0.965545
3.01,-0.047831,-0.035146,0.990907
3.015,0.029595,9e-05,0.97134
3.02,-0.034445,-0.02935,0.978578
3.025,0.007831,0.059194,0.996635
3.03,0.0279,-0.015799,0.965812
3.035,-0.068099,-0.020776,0.994224
3.04,0.045363,0.025196,0.969981
3.045,-0.028556,-0.027587,0.981907
3.05,0.010244,0.050475,1.004639
3.055,0.020608,-0.019172,0.962126
3.06,-0.058436,-0.029694,0.990718
3.065,0.04359,0.008926,0.97026
3.07,-0.020575,-0.034391,0.974753
3.075,-0.002661,0.055565,0.999625
3.08,0.02954,-0.02514,0.966766
3.085,-0.04578,-0.026564,0.992192
3.09,0.034815,0.020906,0.970486
3.095,-0.012758,-0.023831,0.974738
3.1,0.002039,0.065759,1.002367
3.105,0.034367,-0.024687,0.959337
3.11,-0.050617,-0.024777,0.992291
3.115,0.037502,0.003437,0.970739
3.12,-0.010407,-0.032005,0.980176
3.125,0.01499,0.060616,0.998372
3.13,0.024292,-0.022628,0.961808
3.135,-0.04832,-0.027169,0.994038
3.14,0.030799,0.01925,0.966884
3.145,-0.017284,-0.024395,0.977454
3.15,0.019914,0.036125,0.997245
3.155,0.036498,-0.021866,0.96148
3.16,-0.057968,-0.014766,0.993303
3.165,0.03429,0.026765,0.968366
3.17,-0.016204,-0.02478,0.980157
3.175,0.014108,0.06885,1.000656
3.18,0.020847,-0.010491,0.964304
3.185,-0.050635,-0.023589,0.990048
3.19,0.039275,0.009028,0.970872
3.195,-0.009171,-0.028739,0.981227
3.2,0.011301,0.052097,0.998227
3.205,0.026161,-0.029677,0.965073
3.21,-0.06099,-0.02688,0.997517
3.215,0.025212,0.014242,0.975877
3.22,-0.013993,-0.026223,0.983718
3.225,0.009962,0.048691,1.001221
3.23,0.023216,0.000457,0.959491
3.235,-0.044605,-0.03754,0.996167
3.24,0.040022,0.004692,0.973786
3.245,-0.0222,-0.003646,0.982438
3.25,0.01515,0.049017,1.00348
3.255,0.023537,-0.012779,0.964595
3.26,-0.046623,-0.028081,0.993835
3.265,0.039242,0.006248,0.971829
3.27,-0.024727,-0.032441,0.979264
3.275,0.006336,0.048356,0.990762
3.28,0.020978,-0.02964,0.961478
3.285,-0.045179,-0.019357,0.994193
3.29,0.035161,0.016989,0.969068
3.295,-0.029425,-0.031635,0.975751
3.3,0.015201,0.053762,0.996733
3.305,0.030693,-0.008314,0.963884
3.31,-0.052216,-0.021296,0.990027
3.315,0.037926,0.016426,0.975847
3.32,-0.024229,-0.022457,0.977445
3.325,0.004762,0.058995,1.00124
3.33,0.03366,-0.016417,0.963412
3.335,-0.061308,-0.016484,0.995221
3.34,0.023949,0.020982,0.968866
3.345,-0.031975,-0.040376,0.982543
3.35,0.016257,0.046732,0.997867
3.355,0.018223,-0.010752,0.962503
3.36,-0.054648,-0.023428,0.995453
3.365,0.030322,0.012238,0.973023
3.37,-0.029571,-0.03587,0.976252
3.375,0.007937,0.065435,0.994712
3.38,0.025667,-0.019236,0.970049
3.385,-0.036957,-0.026753,0.992593
3.39,0.033346,0.016454,0.967445
3.395,-0.019411,-0.045738,0.980559
3.4,0.025371,0.065627,0.99894
3.405,0.037994,-0.016575,0.966179
3.41,-0.04746,-0.024093,0.99304
3.415,0.043346,0.009885,0.969905
3.42,-0.02157,-0.021573,0.979944
3.425,0.016087,0.040483,1.002896
3.43,0.029029,-0.022221,0.963279
3.435,-0.058806,-0.012736,0.992021
3.44,0.050044,0.012411,0.971088
3.445,-0.021263,-0.043514,0.979956
3.45,0.014095,0.05242,0.997154
3.455,0.022903,-0.024858,0.963684
3.46,-0.061845,-0.035432,0.990419
3.465,0.022292,0.019399,0.968269
3.47,-0.047458,-0.031395,0.977963
3.475,0.014321,0.066673,1.00174
3.48,0.013014,-0.022573,0.966988
